file,name,code_range,frequency,weighted
Household,CDIVMSAR,11=New England MSA/CMSA of 1 million+ with heavy rail,161,2066163.07583705
Household,CDIVMSAR,12=New England MSA/CMSA of 1 million+ w/o heavy rail,51,703523.166831864
Household,CDIVMSAR,13=New England MSA of less than 1 million,208,3135078.07195753
Household,CDIVMSAR,14=New England Not in an MSA,19,221998.32662453
Household,CDIVMSAR,21=Mid-Atlantic MSA/CMSA of 1 million+ with heavy rail,468,8330759.23953903
Household,CDIVMSAR,22=Mid-Atlantic MSA/CMSA of 1 million+ w/o heavy rail,136,2261377.10456885
Household,CDIVMSAR,23=Mid-Atlantic MSA of less than 1 million,302,5374346.66955614
Household,CDIVMSAR,24=Mid-Atlantic Not in an MSA,18,372341.700626488
Household,CDIVMSAR,31=East North Central MSA/CMSA of 1 million+ with heavy rail,266,4095724.10222997
Household,CDIVMSAR,32=East North Central MSA/CMSA of 1 million+ w/o heavy rail,374,5208902.98339577
Household,CDIVMSAR,33=East North Central MSA of less than 1 million,562,8364934.63087832
Household,CDIVMSAR,34=East North Central Not in an MSA,91,1360874.79042852
Household,CDIVMSAR,42=West North Central MSA/CMSA of 1 million+ w/o heavy rail,211,3631401.83764825
Household,CDIVMSAR,43=West North Central MSA of less than 1 million,275,4141517.3954031
Household,CDIVMSAR,44=West North Central Not in an MSA,82,887706.474540721
Household,CDIVMSAR,51=South Atlantic MSA/CMSA of 1 million+ with heavy rail,453,7412222.50867135
Household,CDIVMSAR,52=South Atlantic MSA/CMSA of 1 million+ w/o heavy rail,383,6222720.55297403
Household,CDIVMSAR,53=South Atlantic MSA of less than 1 million,681,11014145.4240815
Household,CDIVMSAR,54=South Atlantic Not in an MSA,65,1183864.22981719
Household,CDIVMSAR,62=East South Central MSA/CMSA of 1 million+ w/o heavy rail,147,2408597.82872358
Household,CDIVMSAR,63=East South Central MSA of less than 1 million,262,4504203.29526307
Household,CDIVMSAR,64=East South Central Not in an MSA,39,728983.974121286
Household,CDIVMSAR,72=West South Central MSA/CMSA of 1 million+ w/o heavy rail,508,8652288.12705937
Household,CDIVMSAR,73=West South Central MSA of less than 1 million,321,5622516.33622377
Household,CDIVMSAR,74=West South Central Not in an MSA,56,1024152.66167227
Household,CDIVMSAR,82=Mountain MSA/CMSA of 1 million+ w/o heavy rail,290,4790052.076031
Household,CDIVMSAR,83=Mountain MSA of less than 1 million,301,4427897.63775055
Household,CDIVMSAR,84=Mountain Not in an MSA,29,472885.648798016
Household,CDIVMSAR,91=Pacific MSA/CMSA of 1 million+ with heavy rail,400,7415804.84359144
Household,CDIVMSAR,92=Pacific MSA/CMSA of 1 million+ w/o heavy rail,398,6126638.16109982
Household,CDIVMSAR,93=Pacific MSA of less than 1 million,320,5141778.20349701
Household,CDIVMSAR,94=Pacific Not in an MSA,16,239305.920558666
Household,CENSUS_D,01=New England,439,6126762.64125097
Household,CENSUS_D,02=Middle Atlantic,924,16338824.7142905
Household,CENSUS_D,03=East North Central,1293,19030436.5069326
Household,CENSUS_D,04=West North Central,568,8660625.70759208
Household,CENSUS_D,05=South Atlantic,1582,25832952.7155441
Household,CENSUS_D,06=East South Central,448,7641785.09810794
Household,CENSUS_D,07=West South Central,885,15298957.1249554
Household,CENSUS_D,08=Mountain,620,9690835.36257956
Household,CENSUS_D,09=Pacific,1134,18923527.128747
Household,CENSUS_R,01=Northeast,1363,22465587.3555415
Household,CENSUS_R,02=Midwest,1861,27691062.2145247
Household,CENSUS_R,03=South,2915,48773694.9386074
Household,CENSUS_R,04=West,1754,28614362.4913265
Household,CNTTDHH,Responses=0-45,7893,127544707.0
Household,DRVRCNT,0,302,7099918.40718848
Household,DRVRCNT,1,2724,43858281.0473238
Household,DRVRCNT,2,4059,60010920.8980496
Household,DRVRCNT,3,592,12191086.088665
Household,DRVRCNT,4,180,3632458.79021622
Household,DRVRCNT,5,29,584967.113022582
Household,DRVRCNT,6,5,140241.757955268
Household,DRVRCNT,7,2,26832.8975790938
Household,FLAG100,01=All eligible household members completed,7784,125486651.544264
Household,FLAG100,02=75% to 99% of eligible household members completed,109,2058055.4557355
Household,HBHTNRNT,01=0-4%,476,6408769.68866195
Household,HBHTNRNT,05=5-14%,2009,29679267.3798075
Household,HBHTNRNT,20=15-24%,1603,24903349.3496827
Household,HBHTNRNT,30=25-34%,1160,18679644.4360107
Household,HBHTNRNT,40=35-44%,839,14932267.5328715
Household,HBHTNRNT,50=45-54%,638,10787820.6251276
Household,HBHTNRNT,60=55-64%,482,8919370.47432646
Household,HBHTNRNT,70=65-74%,339,6201539.37714035
Household,HBHTNRNT,80=75-84%,232,4466246.07578057
Household,HBHTNRNT,90=85-94%,101,2216207.02896621
Household,HBHTNRNT,95=95-100%,14,350225.031624495
Household,HBHUR,01=Rural,1553,24116021.6228579
Household,HBHUR,02=Small Town,1748,26778757.056252
Household,HBHUR,03=Second City,1514,25469405.0053254
Household,HBHUR,04=Suburban,1866,29898290.4159541
Household,HBHUR,05=Urban,1212,21282232.8996108
Household,HBPPOPDN,-9=Not ascertained,38,722449.90996476
Household,HBPPOPDN,01=0-99,919,13977712.2991198
Household,HBPPOPDN,02=100-499,1092,17011099.4216232
Household,HBPPOPDN,03=500-999,588,9248976.78460139
Household,HBPPOPDN,"04=1,000-1,999",990,15597274.5713402
Household,HBPPOPDN,"05=2,000-3,999",1612,25841633.3799922
Household,HBPPOPDN,"06=4,000-9,999",1849,30519565.8251979
Household,HBPPOPDN,"07=10,000-24,999",526,9233205.46245368
Household,HBPPOPDN,"08=25,000-999,999",279,5392789.34570693
Household,HBRESDN,-9=Not ascertained,62,833184.105985194
Household,HBRESDN,01=0-99,1522,23623256.8193338
Household,HBRESDN,02=100-499,1384,21297154.1679918
Household,HBRESDN,03=500-999,911,14311806.8137922
Household,HBRESDN,"04=1,000-1,999",1645,27430866.889087
Household,HBRESDN,"05=2,000-3,999",1452,23993133.4404979
Household,HBRESDN,"06=4,000-9,999",559,9478815.77418193
Household,HBRESDN,"07=10,000-24,999",212,3630050.36814555
Household,HBRESDN,"08=25,000-999,999",146,2946438.6209847
Household,HHFAMINC,-7=I prefer not to answer,93,1600742.72812411
Household,HHFAMINC,-8=I don't know,3,41548.8122342142
Household,HHFAMINC,"01=Less than $10,000",300,7385631.21369596
Household,HHFAMINC,"02=$10,000 to $14,999",242,5158270.63897854
Household,HHFAMINC,"03=$15,000 to $24,999",467,8616666.68506667
Household,HHFAMINC,"04=$25,000 to $34,999",552,9884379.5832018
Household,HHFAMINC,"05=$35,000 to $49,999",824,13569737.5593335
Household,HHFAMINC,"06=$50,000 to $74,999",1392,21252307.4995785
Household,HHFAMINC,"07=$75,000 to $99,999",1120,16651924.9716617
Household,HHFAMINC,"08=$100,000 to $124,999",890,12256706.3462585
Household,HHFAMINC,"09=$125,000 to $149,999",611,8490208.34639756
Household,HHFAMINC,"10=$150,000 to $199,999",593,9895359.5975804
Household,HHFAMINC,"11=$200,000 or more",806,12741223.0178887
Household,HHFAMINC_IMP,"01=Less than $10,000",301,7412232.89487837
Household,HHFAMINC_IMP,"02=$10,000 to $14,999",245,5190388.13247827
Household,HHFAMINC_IMP,"03=$15,000 to $24,999",470,8689824.52280537
Household,HHFAMINC_IMP,"04=$25,000 to $34,999",560,9988974.8115368
Household,HHFAMINC_IMP,"05=$35,000 to $49,999",831,13739585.6444155
Household,HHFAMINC_IMP,"06=$50,000 to $74,999",1415,21714429.8851345
Household,HHFAMINC_IMP,"07=$75,000 to $99,999",1132,16823250.7976763
Household,HHFAMINC_IMP,"08=$100,000 to $124,999",909,12591085.7867361
Household,HHFAMINC_IMP,"09=$125,000 to $149,999",617,8553170.86648721
Household,HHFAMINC_IMP,"10=$150,000 to $199,999",599,10026162.3391545
Household,HHFAMINC_IMP,"11=$200,000 or more",814,12815601.3186972
Household,HHRELATD,01=At least two persons in hh are related,5485,88955337.9555484
Household,HHRELATD,02=No related persons in hh,2408,38589369.0444515
Household,HHSIZE,1,2271,36408704.9713443
Household,HHSIZE,2,3339,44750885.6274505
Household,HHSIZE,3,967,19001129.4053198
Household,HHSIZE,4,786,15515882.3151773
Household,HHSIZE,5,343,7521882.49142153
Household,HHSIZE,6,123,2635515.19052985
Household,HHSIZE,7,37,1058082.43099063
Household,HHSIZE,8,19,506172.75582843
Household,HHSIZE,9,6,113514.233141861
Household,HHSIZE,10,2,32937.5787959488
Household,HHVEHCNT,0,476,10712489.2681484
Household,HHVEHCNT,1,2623,42271037.0035142
Household,HHVEHCNT,2,3199,48347256.6664491
Household,HHVEHCNT,3,1043,16859279.6217925
Household,HHVEHCNT,4,360,6251993.79430358
Household,HHVEHCNT,5,122,1810760.20762904
Household,HHVEHCNT,6,44,781712.356487293
Household,HHVEHCNT,7,13,230253.067648207
Household,HHVEHCNT,8,7,101909.207106304
Household,HHVEHCNT,9,1,12447.2301040471
Household,HHVEHCNT,11,3,130732.346695523
Household,HHVEHCNT,14,1,9225.77881469857
Household,HHVEHCNT,17,1,25610.4513071656
Household,HH_HISP,01=Hispanic or Latino,604,16553655.8535854
Household,HH_HISP,02=Not Hispanic or Latino,7289,110991051.146415
Household,HH_RACE,01=White,6664,96010623.2237211
Household,HH_RACE,02=Black or African American,579,15096503.2128488
Household,HH_RACE,03=Asian,388,8704890.38282253
Household,HH_RACE,04=American Indian/Alaska Native,39,1194452.39651951
Household,HH_RACE,05=Native Hawaiian/Pacific Islander,19,397448.265320956
Household,HH_RACE,06=Multiple races selected,29,819754.07392931
Household,HH_RACE,97=Other race,175,5321035.44483778
Household,HOMEOWN,01=Owned by hh member with mortgage or loan,3670,57012795.8145099
Household,HOMEOWN,02=Owned by hh member free and clear (no mortgage),2166,29733271.7806622
Household,HOMEOWN,03=Rented by hh member,1941,38426212.8815147
Household,HOMEOWN,04=Occupied without payment,116,2372426.52331319
Household,HOMETYPE,01=One-family detached,5430,83144698.9417257
Household,HOMETYPE,"02=One-family attached (townhome, condo)",748,11870408.5457218
Household,HOMETYPE,03=Building with 2 or more apartments,1437,27055566.4672643
Household,HOMETYPE,04=Mobile home,263,5181584.56456396
Household,HOMETYPE,"05=Boat, RV, van, etc.",15,292448.480724163
Household,HOUSEID,Responses=9000013002-9000218040,7893,127544707.0
Household,HTEEMPDN,-9=Not ascertained,56,840868.11937468
Household,HTEEMPDN,01=0-49,1118,17378746.922165
Household,HTEEMPDN,02=50-99,434,7248793.80745584
Household,HTEEMPDN,03=100-249,696,10438502.8865754
Household,HTEEMPDN,04=250-499,740,11759799.3826213
Household,HTEEMPDN,05=500-999,903,14101013.6805933
Household,HTEEMPDN,"06=1,000-1,999",1585,25964370.3928698
Household,HTEEMPDN,"07=2,000-3,999",1451,23711441.683305
Household,HTEEMPDN,"08=4,000-999,999",910,16101170.1250397
Household,HTHTNRNT,01=0-4%,230,3454979.09722084
Household,HTHTNRNT,05=5-14%,1783,25737486.5670405
Household,HTHTNRNT,20=15-24%,1848,29040766.1085209
Household,HTHTNRNT,30=25-34%,1325,21340144.2314906
Household,HTHTNRNT,40=35-44%,995,15829573.2856503
Household,HTHTNRNT,50=45-54%,717,13721920.5859945
Household,HTHTNRNT,60=55-64%,458,8339113.54534463
Household,HTHTNRNT,70=65-74%,294,5248867.89317998
Household,HTHTNRNT,80=75-84%,183,3470122.32909537
Household,HTHTNRNT,90=85-94%,55,1253936.63344372
Household,HTHTNRNT,95=95-100%,5,107796.72301873
Household,HTPPOPDN,-9=Not ascertained,33,493895.639530479
Household,HTPPOPDN,01=0-99,1045,16493192.9542355
Household,HTPPOPDN,02=100-499,1157,18250663.2218799
Household,HTPPOPDN,03=500-999,638,10059086.8724056
Household,HTPPOPDN,"04=1,000-1,999",1048,16147231.5953616
Household,HTPPOPDN,"05=2,000-3,999",1628,26326517.391659
Household,HTPPOPDN,"06=4,000-9,999",1672,27942564.3729245
Household,HTPPOPDN,"07=10,000-24,999",425,7139351.01440599
Household,HTPPOPDN,"08=25,000-999,999",247,4692203.93759735
Household,HTRESDN,-9=Not ascertained,61,963571.478828966
Household,HTRESDN,01=0-99,1640,25721428.6256991
Household,HTRESDN,02=100-499,1524,23900699.3866486
Household,HTRESDN,03=500-999,959,14444990.2904579
Household,HTRESDN,"04=1,000-1,999",1667,27614138.7784984
Household,HTRESDN,"05=2,000-3,999",1276,21629305.5652358
Household,HTRESDN,"06=4,000-9,999",455,7582439.967713
Household,HTRESDN,"07=10,000-24,999",197,3374845.01271875
Household,HTRESDN,"08=25,000-999,999",114,2313287.89419944
Household,LIF_CYC,"01=one adult, no children",1281,21718944.7889922
Household,LIF_CYC,"02=2+ adults, no children",1497,23083322.6141086
Household,LIF_CYC,"03=one adult, youngest child 0-5",63,1628014.88389323
Household,LIF_CYC,"04=2+ adults, youngest child 0-5",645,13532119.5152556
Household,LIF_CYC,"05=one adult, youngest child 6-15",184,3532237.44568657
Household,LIF_CYC,"06=2+ adults, youngest child 6-15",772,15211748.075308
Household,LIF_CYC,"07=one adult, youngest child 16-21",90,1564283.57876552
Household,LIF_CYC,"08=2+ adults, youngest child 16-21",256,5115490.8287065
Household,LIF_CYC,"09=one adult, retired, no children",990,14689760.1823521
Household,LIF_CYC,"10=2+ adults, retired, no children",2115,27468785.0869318
Household,MSACAT,"01=MSA of 1 million or more, with rail",1748,29320673.7698688
Household,MSACAT,"02=MSA of 1 million or more, without rail",2498,40005501.8383326
Household,MSACAT,03=MSA less than 1 million,3232,51726417.6646109
Household,MSACAT,04=Not in MSA,415,6492113.7271877
Household,MSASIZE,"01=In an MSA of Less than 250,000",1458,23004676.24776
Household,MSASIZE,"02=In an MSA of 250,000 - 499,999",751,11829216.2518429
Household,MSASIZE,"03=In an MSA of 500,000 - 999,999",1023,16892525.165008
Household,MSASIZE,"04=In an MSA or CMSA of 1,000,000 - 2,999,999",1805,28603471.5492365
Household,MSASIZE,05=In an MSA or CMSA of 3 million or more,2441,40722704.058965
Household,MSASIZE,06=Not in MSA or CMSA,415,6492113.7271877
Household,NUMADLT,1,2535,41752813.6643273
Household,NUMADLT,2,4427,66233077.2969962
Household,NUMADLT,3,670,13922132.6857153
Household,NUMADLT,4,208,4402441.01352428
Household,NUMADLT,5,38,840126.827129164
Household,NUMADLT,6,9,271959.185040361
Household,NUMADLT,7,5,114531.891461554
Household,NUMADLT,8,1,7624.43580599674
Household,PPT517,0,6397,97033313.3314139
Household,PPT517,1,730,14565767.247292
Household,PPT517,2,528,10824230.5293474
Household,PPT517,3,169,3580625.13176117
Household,PPT517,4,52,1227131.63050583
Household,PPT517,5,14,239010.497001486
Household,PPT517,6,3,74628.6326782946
Household,RAIL,01=Yes,1808,30282605.1805891
Household,RAIL,02=No,6085,97262101.8194107
Household,RESP_CNT,1,2298,36897743.8043169
Household,RESP_CNT,2,3589,49533888.4143362
Household,RESP_CNT,3,1019,20412806.0835333
Household,RESP_CNT,4,631,12916474.5710909
Household,RESP_CNT,5,251,5251665.69634653
Household,RESP_CNT,6,65,1426219.63090191
Household,RESP_CNT,7,29,874666.131694794
Household,RESP_CNT,8,8,190316.967933966
Household,RESP_CNT,9,2,18283.3019562043
Household,RESP_CNT,10,1,22642.3978892748
Household,STRATUMID,Responses=1021-1040,7893,127544707.0
Household,TDAYDATE,202201,216,4020208.53519615
Household,TDAYDATE,202202,807,9784209.56338399
Household,TDAYDATE,202203,706,10832627.054924
Household,TDAYDATE,202204,694,10483154.557744
Household,TDAYDATE,202205,560,10832499.510217
Household,TDAYDATE,202206,358,10483154.557744
Household,TDAYDATE,202207,468,10832499.510217
Household,TDAYDATE,202208,474,10832499.510217
Household,TDAYDATE,202209,441,10483154.557744
Household,TDAYDATE,202210,621,10832499.510217
Household,TDAYDATE,202211,1203,10482776.6043011
Household,TDAYDATE,202212,973,10832627.054924
Household,TDAYDATE,202301,372,6812796.47317074
Household,TRAVDAY,01=Sunday,1388,18220672.4285923
Household,TRAVDAY,02=Monday,1428,18220672.4285875
Household,TRAVDAY,03=Tuesday,1133,18220672.4285893
Household,TRAVDAY,04=Wednesday,1006,18220672.4285756
Household,TRAVDAY,05=Thursday,1034,18220672.4285141
Household,TRAVDAY,06=Friday,1061,18220672.4285333
Household,TRAVDAY,07=Saturday,843,18220672.4286078
Household,URBAN,01=In an urban area,5632,91931509.5349674
Household,URBAN,02=In an Urban cluster,674,10987800.2794619
Household,URBAN,03=In an area surrounded by urban areas,1,14432.9714079352
Household,URBAN,04=Not in urban area,1586,24610964.2141627
Household,URBANSIZE,"01=50,000-199,999",768,12505316.5130985
Household,URBANSIZE,"02=200,000-499,999",879,13977640.3976531
Household,URBANSIZE,"03=500,000-999,999",760,12182845.2233126
Household,URBANSIZE,"04=1,000,000 or more with heavy rail",1491,25434046.0209671
Household,URBANSIZE,"05=1,000,000 or more without heavy rail",1734,27831661.3799363
Household,URBANSIZE,06=Not in urbanized area,2261,35613197.4650325
Household,URBRUR,01=Urban,6306,102919309.81443
Household,URBRUR,02=Rural,1587,24625397.1855706
Household,URBRUR_2010,01=Urban,6298,103092708.601309
Household,URBRUR_2010,02=Rural,1595,24451998.3986911
Household,WRKCOUNT,0,2758,43369247.0002101
Household,WRKCOUNT,1,2790,45309376.4542813
Household,WRKCOUNT,2,2026,32224592.5820057
Household,WRKCOUNT,3,266,5430724.96011058
Household,WRKCOUNT,4,42,955350.607026088
Household,WRKCOUNT,5,8,202620.499819384
Household,WRKCOUNT,6,3,52794.8965469922
Household,WTHHFIN,Responses=100.84634725-81832.021407,7893,127544707.0
Household,WTHHFIN2D,Responses=0-264588.14373,7893,127544707.0
Household,WTHHFIN5D,Responses=0-112970.16439,7893,127544707.0
Household,YOUNGCHILD,0,7271,114340083.738722
Household,YOUNGCHILD,1,445,9496669.56342831
Household,YOUNGCHILD,2,154,3284250.81031704
Household,YOUNGCHILD,3,20,350815.327693267
Household,YOUNGCHILD,4,3,72887.559839083
Person,BIKESHARE22,-1=Appropriate skip,16910,303853064.663602
Person,BIKESHARE22,Responses=0-30,87,1707860.33645875
Person,BIKETRANSIT,-1=Appropriate skip,15438,278562891.136289
Person,BIKETRANSIT,Responses=0-30,1559,26998033.8637717
Person,CDIVMSAR,11=New England MSA/CMSA of 1 million+ with heavy rail,335,4810761.96513364
Person,CDIVMSAR,12=New England MSA/CMSA of 1 million+ w/o heavy rail,109,2118086.1825408
Person,CDIVMSAR,13=New England MSA of less than 1 million,432,6539310.76893297
Person,CDIVMSAR,14=New England Not in an MSA,41,404307.07838704
Person,CDIVMSAR,21=Mid-Atlantic MSA/CMSA of 1 million+ with heavy rail,993,20543695.5033129
Person,CDIVMSAR,22=Mid-Atlantic MSA/CMSA of 1 million+ w/o heavy rail,266,4509274.82630501
Person,CDIVMSAR,23=Mid-Atlantic MSA of less than 1 million,651,12738014.0130982
Person,CDIVMSAR,24=Mid-Atlantic Not in an MSA,45,831916.5773204
Person,CDIVMSAR,31=East North Central MSA/CMSA of 1 million+ with heavy rail,555,8887014.86601863
Person,CDIVMSAR,32=East North Central MSA/CMSA of 1 million+ w/o heavy rail,778,11221595.875607
Person,CDIVMSAR,33=East North Central MSA of less than 1 million,1197,19752882.0030264
Person,CDIVMSAR,34=East North Central Not in an MSA,216,3589270.7781357
Person,CDIVMSAR,42=West North Central MSA/CMSA of 1 million+ w/o heavy rail,478,8475007.19811671
Person,CDIVMSAR,43=West North Central MSA of less than 1 million,610,9515771.5656053
Person,CDIVMSAR,44=West North Central Not in an MSA,183,1840125.26877332
Person,CDIVMSAR,51=South Atlantic MSA/CMSA of 1 million+ with heavy rail,980,19129787.0471709
Person,CDIVMSAR,52=South Atlantic MSA/CMSA of 1 million+ w/o heavy rail,822,13854561.9550436
Person,CDIVMSAR,53=South Atlantic MSA of less than 1 million,1471,25791452.6733064
Person,CDIVMSAR,54=South Atlantic Not in an MSA,135,2703056.44058152
Person,CDIVMSAR,62=East South Central MSA/CMSA of 1 million+ w/o heavy rail,307,5682663.5100103
Person,CDIVMSAR,63=East South Central MSA of less than 1 million,584,10787206.6424844
Person,CDIVMSAR,64=East South Central Not in an MSA,89,1405443.9599956
Person,CDIVMSAR,72=West South Central MSA/CMSA of 1 million+ w/o heavy rail,1143,21999890.550964
Person,CDIVMSAR,73=West South Central MSA of less than 1 million,674,13286951.4715452
Person,CDIVMSAR,74=West South Central Not in an MSA,117,2419376.12249561
Person,CDIVMSAR,82=Mountain MSA/CMSA of 1 million+ w/o heavy rail,629,11565777.0710693
Person,CDIVMSAR,83=Mountain MSA of less than 1 million,674,10935846.4344363
Person,CDIVMSAR,84=Mountain Not in an MSA,65,904343.3495072
Person,CDIVMSAR,91=Pacific MSA/CMSA of 1 million+ with heavy rail,845,19511817.8961217
Person,CDIVMSAR,92=Pacific MSA/CMSA of 1 million+ w/o heavy rail,816,14739673.2548755
Person,CDIVMSAR,93=Pacific MSA of less than 1 million,726,14589397.6144181
Person,CDIVMSAR,94=Pacific Not in an MSA,31,476644.53572156
Person,CENSUS_D,01=New England,917,13872465.9949945
Person,CENSUS_D,02=Middle Atlantic,1955,38622900.9200365
Person,CENSUS_D,03=East North Central,2746,43450763.5227877
Person,CENSUS_D,04=West North Central,1271,19830904.0324953
Person,CENSUS_D,05=South Atlantic,3408,61478858.1161024
Person,CENSUS_D,06=East South Central,980,17875314.1124903
Person,CENSUS_D,07=West South Central,1934,37706218.1450047
Person,CENSUS_D,08=Mountain,1368,23405966.8550128
Person,CENSUS_D,09=Pacific,2418,49317533.3011369
Person,CENSUS_R,01=Northeast,2872,52495366.9150309
Person,CENSUS_R,02=Midwest,4017,63281667.555283
Person,CENSUS_R,03=South,6322,117060390.373598
Person,CENSUS_R,04=West,3786,72723500.1561497
Person,CNTTDTR,Responses=0-36,16997,305560925.000061
Person,CONDNIGH,-1=Valid skip,15360,280934641.532697
Person,CONDNIGH,-9=Not ascertained,6,122262.5886659
Person,CONDNIGH,01=Selected,355,5037391.84029246
Person,CONDNIGH,02=Not Selected,1276,19466629.0384051
Person,CONDNONE,-1=Valid skip,15360,280934641.532697
Person,CONDNONE,-9=Not ascertained,6,122262.5886659
Person,CONDNONE,01=Selected,250,3712886.10488182
Person,CONDNONE,02=Not Selected,1381,20791134.7738157
Person,CONDPUB,-1=Valid skip,15360,280934641.532697
Person,CONDPUB,-9=Not ascertained,6,122262.5886659
Person,CONDPUB,01=Selected,76,1235016.4375816
Person,CONDPUB,02=Not Selected,1555,23269004.4411159
Person,CONDRF,-1=Valid skip,15360,280934641.532697
Person,CONDRF,-9=Not ascertained,6,122262.5886659
Person,CONDRF,01=Selected,68,1259740.3796116
Person,CONDRF,02=Not Selected,1563,23244280.4990859
Person,CONDRIDE,-1=Valid skip,15360,280934641.532697
Person,CONDRIDE,-9=Not ascertained,6,122262.5886659
Person,CONDRIDE,01=Selected,440,6767587.07681154
Person,CONDRIDE,02=Not Selected,1191,17736433.801886
Person,CONDRIVE,-1=Valid skip,15360,280934641.532697
Person,CONDRIVE,-9=Not ascertained,6,122262.5886659
Person,CONDRIVE,01=Selected,312,4448708.71532854
Person,CONDRIVE,02=Not Selected,1319,20055312.163369
Person,CONDSHARE,-1=Valid skip,15360,280934641.532697
Person,CONDSHARE,-9=Not ascertained,6,122262.5886659
Person,CONDSHARE,01=Selected,79,1313474.7296847
Person,CONDSHARE,02=Not Selected,1552,23190546.1490128
Person,CONDSPEC,-1=Valid skip,15360,280934641.532697
Person,CONDSPEC,-9=Not ascertained,6,122262.5886659
Person,CONDSPEC,01=Selected,87,1490533.4539891
Person,CONDSPEC,02=Not Selected,1544,23013487.4247084
Person,CONDTRAV,-1=Valid skip,15360,280934641.532697
Person,CONDTRAV,-9=Not ascertained,6,122262.5886659
Person,CONDTRAV,01=Selected,992,13923467.9436422
Person,CONDTRAV,02=Not Selected,639,10580552.9350553
Person,COV1_OHD,-8=Don't Know,574,12945765.2890303
Person,COV1_OHD,-9=Not ascertained,66,1346762.1701152
Person,COV1_OHD,01=Do more often than before,5633,94606751.741717
Person,COV1_OHD,02=Do the same as before,7122,121794667.899256
Person,COV1_OHD,03=Do less often than before,480,10399422.5094658
Person,COV1_OHD,04=Not Applicable,3122,64467555.3904766
Person,COV1_PT,-8=Don't Know,561,12930285.4847384
Person,COV1_PT,-9=Not ascertained,51,1313207.8063318
Person,COV1_PT,01=Do more often than before,377,6866885.50600594
Person,COV1_PT,02=Do the same as before,4626,77606734.1769798
Person,COV1_PT,03=Do less often than before,3189,51841643.6426261
Person,COV1_PT,04=Not Applicable,8193,155002168.383379
Person,COV1_SCH,-1=Valid skip,13670,235542266.715198
Person,COV1_SCH,-8=Don't Know,120,2660045.8538426
Person,COV1_SCH,-9=Not ascertained,8,160501.1518965
Person,COV1_SCH,01=Do more often than before,296,6566671.14251274
Person,COV1_SCH,02=Do the same as before,2093,44009705.98864
Person,COV1_SCH,03=Do less often than before,469,9266855.49828378
Person,COV1_SCH,04=Not Applicable,341,7354878.64968731
Person,COV1_WK,-1=Valid skip,9214,147551414.674601
Person,COV1_WK,-8=Don't Know,123,3426087.9538452
Person,COV1_WK,-9=Not ascertained,4,70820.5305374
Person,COV1_WK,01=Do more often than before,511,11731476.2803127
Person,COV1_WK,02=Do the same as before,4317,91034405.3375887
Person,COV1_WK,03=Do less often than before,2433,43562413.2934971
Person,COV1_WK,04=Not Applicable,395,8184306.92967927
Person,COV2_OHD,-1=Valid skip,10884,200554750.748878
Person,COV2_OHD,-8=Don't Know,1133,21837232.9452449
Person,COV2_OHD,-9=Not ascertained,8,94521.4789159
Person,COV2_OHD,01=Temporary,767,14363172.4189521
Person,COV2_OHD,02=Permanent,4205,68711247.4080698
Person,COV2_PT,-1=Valid skip,13431,246852395.851429
Person,COV2_PT,-8=Don't Know,1035,17839644.7607917
Person,COV2_PT,-9=Not ascertained,6,191103.3206736
Person,COV2_PT,01=Temporary,1318,21050528.8562832
Person,COV2_PT,02=Permanent,1207,19627252.2108835
Person,COV2_SCH,-1=Valid skip,16232,289727398.359265
Person,COV2_SCH,-8=Don't Know,135,2219918.55319303
Person,COV2_SCH,01=Temporary,290,6106806.5782828
Person,COV2_SCH,02=Permanent,340,7506801.50932068
Person,COV2_WK,-1=Valid skip,14053,250267035.426251
Person,COV2_WK,-8=Don't Know,550,11691142.7155121
Person,COV2_WK,-9=Not ascertained,1,139546.37722
Person,COV2_WK,01=Temporary,672,12993627.2104458
Person,COV2_WK,02=Permanent,1721,30469573.2706317
Person,DELIVER,-1=Appropriate skip,2193,46150762.6605722
Person,DELIVER,Responses=0-99,14804,259410162.339489
Person,DELIV_FOOD,-9=Not ascertained,4476,71867767.1466888
Person,DELIV_FOOD,-1=Appropriate skip,5993,120304284.856874
Person,DELIV_FOOD,Responses=0-59,6528,113388872.996498
Person,DELIV_GOOD,-9=Not ascertained,243,4344278.76002273
Person,DELIV_GOOD,-1=Appropriate skip,5993,120304284.856874
Person,DELIV_GOOD,Responses=0-99,10761,180912361.383165
Person,DELIV_GROC,-9=Not ascertained,5193,86598939.4941842
Person,DELIV_GROC,-1=Appropriate skip,5993,120304284.856874
Person,DELIV_GROC,Responses=0-30,5811,98657700.6490034
Person,DELIV_PERS,-9=Not ascertained,5257,88468561.7129196
Person,DELIV_PERS,-1=Appropriate skip,5993,120304284.856874
Person,DELIV_PERS,Responses=0-60,5747,96788078.430268
Person,DRIVER,-1=Valid skip,1964,41806100.5941762
Person,DRIVER,01=Yes,13434,231803889.469379
Person,DRIVER,02=No,1599,31950934.9365055
Person,DRIVINGOCCUPATION,-1=Valid skip,9409,152347586.447552
Person,DRIVINGOCCUPATION,-9=Not ascertained,7,114581.5113415
Person,DRIVINGOCCUPATION,01=Yes,1502,32399038.8637079
Person,DRIVINGOCCUPATION,02=No,6079,120699718.17746
Person,DRIVINGVEHICLE,-1=Valid skip,15495,273161886.136353
